ProductId,SimulationDate,TY_Start_Date,Unit_TY,ASP_TY,Unit_Forecast,Unit_LY,ASP_LY,TY_StockOut,Total_Day,LY_StockOut,Incoming_Inventory_TY,Inventory_TY,Inventory_LY,FinalROP,ROQ,LostSales,ServiceLevel,SOQ_Realized,SalesRevenue_TY,SalesRevenue_LY,LY_Lost_Sales,TY_Lost_Sales,Total_Day_LY,StoreCount_W,CostOfGoodsSold,Timing,product_id,product_description,product_hierarchy_1_description,product_hierarchy_2_description,product_hierarchy_3_description,product_hierarchy_4_description,product_hierarchy_5_description,product_speed_cluster,size,color,family_is_main,new_product,Profitability
2155972,2023-05-21,2023-01-15,0,63.74,,0.0,74.99,0,28,28.0,1.0,6.0,4.0,5,0,0,,0.0,0.0,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2023-01-22,1,59.99,,0.0,74.99,0,28,28.0,2.0,5.0,4.0,5,0,0,,1.0,59.99,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,21.410000000000004
2155972,2023-05-21,2023-01-29,0,64.99,,0.0,74.99,0,28,28.0,0.0,6.0,4.0,5,0,0,,1.0,0.0,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2022-11-13,0,56.865,,0.0,74.99,4,28,28.0,2.0,8.0,4.0,0,0,0,,0.0,0.0,0.0,0.0,0.063535425,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2022-11-20,0,56.865,,0.0,74.99,0,28,28.0,1.0,9.0,4.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2022-11-27,0,56.865,,0.0,74.99,0,28,28.0,0.0,11.0,4.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2022-12-04,0,56.865,,0.0,74.99,0,28,28.0,0.0,7.0,4.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2022-12-11,0,56.865,,0.0,74.99,0,28,28.0,0.0,7.0,4.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,-38.58
2155972,2023-05-21,2022-12-18,1,49.99,,0.0,74.99,0,28,28.0,0.0,7.0,4.0,0,0,0,,0.0,49.99,0.0,0.0,0.0,28.0,4,38.58,Actual,2155972,Training Shoes - White 03 - 15 Footwear,Footwear,Athletic/Team Sports FW,Ath FW,Mens FW,Training FW,slow,15 Footwear,White 03,1,0,11.410000000000004
2167367,2023-05-21,2022-10-02,40,19.6195,,91.0,19.90549451,200,1827,336.0,33.0,859.0,744.0,0,0,0,,18.0,784.78,1811.4,15.49962292,2.66174138,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,777.38
2167367,2023-05-21,2022-10-09,32,19.99,,72.0,19.90319444,216,1834,353.0,18.0,845.0,776.0,0,0,0,,18.0,639.68,1433.03,12.84839625,2.118201338,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,632.28
2167367,2023-05-21,2022-10-16,18,19.71222222,,63.0,19.99,225,1834,223.0,13.0,833.0,736.0,0,0,0,,18.0,354.82,1259.37,10.21913863,1.627739608,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,347.42
2167367,2023-05-21,2022-10-23,24,19.55791667,,53.0,19.95226415,229,1834,56.0,5.0,822.0,806.0,0,0,0,,18.0,469.39,1057.47,1.588584336,2.202820562,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,461.99
2167367,2023-05-21,2022-10-30,18,15.81777778,,25.0,19.75,211,1834,47.0,17.0,798.0,783.0,0,0,0,,18.0,284.72,493.75,0.240228689,1.509013504,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,277.32000000000005
2167367,2023-05-21,2022-11-06,13,14.87461538,,29.0,19.78310345,150,1834,46.0,4.0,795.0,794.0,0,0,0,,18.0,193.37,573.71,0.541869512,0.477505407,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,185.97
2167367,2023-05-21,2023-04-30,49,19.81979592,,109.0,19.84715596,22,1869,145.0,15.0,1120.0,996.0,398,0,0,,18.0,971.17,2163.34,7.151566356,0.919032221,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,963.77
2167367,2023-05-21,2023-05-07,64,19.498125,,114.0,19.85315789,39,1869,83.0,21.0,1074.0,1002.0,408,0,0,,28.0,1247.88,2263.26,5.111059994,1.004578462,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1240.48
2167367,2023-05-21,2023-05-14,91,19.75285714,,134.0,19.85261194,27,1869,59.0,37.0,1022.0,1188.0,406,0,0,,26.0,1797.51,2660.25,2.026100969,1.925251671,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1790.11
2167367,2023-05-21,2023-03-19,44,19.99,,103.0,19.80883495,4,1869,23.0,22.0,1334.0,1090.0,644,0,0,,7.0,879.56,2040.31,0.59260105,0.0,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,872.16
2167367,2023-05-21,2023-03-26,50,19.7992,,119.0,19.97537815,9,1869,38.0,5.0,1315.0,1019.0,566,0,0,,31.0,989.96,2377.07,1.19599238,0.209358033,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,982.5600000000001
2167367,2023-05-21,2023-04-02,79,18.16544304,,110.0,19.80618182,14,1869,20.0,20.0,1281.0,1061.0,533,0,0,,38.0,1435.07,2178.68,1.265000456,0.242489389,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1427.6699999999998
2167367,2023-05-21,2023-04-09,79,18.57265823,,143.0,19.94307692,11,1869,65.0,34.0,1223.0,984.0,504,0,0,,36.0,1467.24,2851.86,4.638971196,0.32563407,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1459.84
2167367,2023-05-21,2023-04-16,58,19.91586207,,107.0,19.93841121,36,1869,77.0,35.0,1182.0,914.0,348,0,0,,18.0,1155.12,2133.41,6.007741697,2.099243234,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1147.7199999999998
2167367,2023-05-21,2023-04-23,54,19.88314815,,99.0,19.63585859,26,1869,107.0,31.0,1141.0,1008.0,391,0,0,,12.0,1073.69,1943.95,4.766785989,1.410050707,1820.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1066.29
2167367,2023-05-21,2023-02-05,10,19.59,,32.0,20.0415625,13,1862,27.0,30.0,849.0,860.0,371,0,0,,3.0,195.9,641.33,1.012797305,0.113985212,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,188.5
2167367,2023-05-21,2023-02-12,13,19.99,,45.0,19.936,26,1862,4.0,11.0,857.0,1000.0,380,0,0,,19.0,259.87,897.12,0.276202679,0.310759358,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,252.47
2167367,2023-05-21,2023-02-19,49,19.89387755,,45.0,19.84333333,271,1862,13.0,213.0,844.0,1026.0,425,0,0,,5.0,974.8,892.95,0.08205012,69.29420318,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,967.4
2167367,2023-05-21,2023-02-26,53,19.83924528,,93.0,19.96365591,25,1862,7.0,29.0,988.0,1062.0,558,0,0,,23.0,1051.48,1856.62,0.706317543,0.454057564,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1044.08
2167367,2023-05-21,2023-03-05,55,19.31727273,,77.0,19.99,9,1862,11.0,444.0,973.0,1053.0,645,0,0,,5.0,1062.45,1539.23,1.093987027,0.231690023,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,1055.05
2167367,2023-05-21,2023-03-12,42,20.08928571,,81.0,19.99,0,1862,24.0,143.0,1229.0,1140.0,697,0,0,,19.0,843.75,1619.19,0.262081776,0.0,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,836.35
2167367,2023-05-21,2022-12-25,3,19.99,,60.0,19.94066667,17,1855,34.0,18.0,758.0,918.0,0,0,0,,18.0,59.97,1196.44,0.608193231,0.011844531,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,52.57
2167367,2023-05-21,2023-01-01,11,19.55727273,,25.0,19.9712,20,1855,28.0,3.0,770.0,898.0,0,0,0,,18.0,215.13,499.28,0.333544667,0.042081776,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,207.73
2167367,2023-05-21,2023-01-08,16,19.99,,18.0,19.99,32,1855,23.0,1.0,762.0,915.0,0,0,0,,18.0,319.84,359.82,0.124148686,0.112780754,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,312.44
2167367,2023-05-21,2023-01-15,14,19.99,,25.0,20.068,34,1855,28.0,8.0,751.0,909.0,330,0,0,,4.0,279.86,501.7,0.343620177,0.258692844,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,272.46000000000004
2167367,2023-05-21,2023-01-22,6,19.15666667,,12.0,19.99,24,1862,28.0,36.0,777.0,894.0,365,0,0,,6.0,114.94,239.88,0.168874108,0.082073778,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,107.53999999999999
2167367,2023-05-21,2023-01-29,5,19.99,,23.0,19.99,11,1862,36.0,55.0,804.0,885.0,375,0,0,,6.0,99.95,459.77,0.292102651,0.044234182,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,92.55
2167367,2023-05-21,2022-11-13,13,14.99,,27.0,19.99,126,1834,40.0,25.0,788.0,789.0,0,0,0,,18.0,194.87,539.73,0.535340173,0.449119493,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,187.47
2167367,2023-05-21,2022-11-20,23,15.42478261,,42.0,17.08928571,74,1855,29.0,21.0,783.0,818.0,0,0,0,,18.0,354.77,717.75,0.517546675,0.455101187,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,347.37
2167367,2023-05-21,2022-11-27,15,14.80666667,,23.0,19.97478261,32,1855,20.0,7.0,773.0,825.0,0,0,0,,18.0,222.1,459.42,0.326343893,0.147264529,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,214.7
2167367,2023-05-21,2022-12-04,32,15.02875,,27.0,19.99,50,1855,22.0,7.0,762.0,882.0,0,0,0,,18.0,480.92,539.73,0.521058991,0.214690803,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,473.52000000000004
2167367,2023-05-21,2022-12-11,23,17.24043478,,45.0,19.99,57,1855,20.0,43.0,741.0,931.0,0,0,0,,18.0,396.53,899.55,0.263150628,0.472934829,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,389.13
2167367,2023-05-21,2022-12-18,21,14.99,,57.0,19.91368421,31,1855,35.0,30.0,749.0,892.0,0,0,0,,18.0,314.79,1135.08,0.515336164,0.521763719,1813.0,267,7.4,Actual,2167367,Poplin Short - Beige Dark 01 - 30 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,30 Waist Men's,Beige Dark 01,1,0,307.39000000000004
2167369,2023-05-21,2022-10-02,40,19.24,,107.0,19.91523364,410,1827,264.0,17.0,636.0,717.0,0,0,0,,20.0,769.6,2130.93,13.37928853,9.419108888,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,762.2
2167369,2023-05-21,2022-10-09,28,19.99,,81.0,20.01555556,420,1827,277.0,78.0,613.0,740.0,0,0,0,,20.0,559.72,1621.26,9.694254258,7.48492786,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,552.32
2167369,2023-05-21,2022-10-16,13,19.60538462,,66.0,19.99,423,1827,170.0,30.0,636.0,704.0,0,0,0,,20.0,254.87,1319.34,7.797908884,3.519267101,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,247.47
2167369,2023-05-21,2022-10-23,19,19.77947368,,64.0,19.80609375,430,1827,18.0,69.0,634.0,763.0,0,0,0,,20.0,375.81,1267.59,0.563656531,5.044092245,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,368.41
2167369,2023-05-21,2022-10-30,14,15.24,,39.0,19.73358974,273,1827,61.0,76.0,620.0,734.0,0,0,0,,20.0,213.36,769.61,0.751381073,2.67224936,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,205.96
2167369,2023-05-21,2022-11-06,25,14.6092,,31.0,19.92548387,192,1827,41.0,22.0,653.0,741.0,0,0,0,,20.0,365.23,617.69,0.927540509,1.152226284,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,357.83000000000004
2167369,2023-05-21,2023-04-30,70,19.81857143,,148.0,19.69405405,29,1869,129.0,29.0,1037.0,916.0,436,0,0,,42.0,1387.3,2914.72,9.198229151,1.467807324,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1379.8999999999999
2167369,2023-05-21,2023-05-07,88,19.88204545,,189.0,19.80904762,34,1869,72.0,42.0,999.0,997.0,459,0,0,,37.0,1749.62,3743.91,6.16393212,1.385687199,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1742.2199999999998
2167369,2023-05-21,2023-05-14,88,19.66761364,,188.0,19.86590426,36,1869,113.0,46.0,953.0,1101.0,478,0,0,,36.0,1730.75,3734.79,6.463694156,1.120531251,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1723.35
2167369,2023-05-21,2023-03-19,53,19.99,,124.0,19.9841129,9,1869,5.0,67.0,1152.0,1348.0,673,0,0,,12.0,1059.47,2478.03,0.0,0.348336861,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1052.07
2167369,2023-05-21,2023-03-26,52,19.69057692,,160.0,19.913375,1,1869,10.0,13.0,1163.0,1242.0,602,0,0,,95.0,1023.91,3186.14,0.351051722,0.0,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1016.51
2167369,2023-05-21,2023-04-02,93,17.09591398,,139.0,19.78776978,9,1869,26.0,81.0,1138.0,1177.0,576,0,0,,47.0,1589.92,2750.5,1.151880615,0.199323218,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1582.52
2167369,2023-05-21,2023-04-09,83,18.95506024,,144.0,19.62951389,13,1869,68.0,32.0,1151.0,1058.0,570,0,0,,55.0,1573.27,2826.65,3.506167,0.990943579,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1565.87
2167369,2023-05-21,2023-04-16,81,19.70395062,,117.0,19.95683761,20,1869,69.0,55.0,1143.0,983.0,365,0,0,,15.0,1596.02,2334.95,8.696112353,1.432366884,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1588.62
2167369,2023-05-21,2023-04-23,81,19.66666667,,119.0,19.92235294,25,1869,91.0,15.0,1099.0,1030.0,426,0,0,,23.0,1593.0,2370.76,5.064341068,0.86992893,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1585.6
2167369,2023-05-21,2023-02-05,12,19.99,,39.0,19.93871795,6,1862,12.0,45.0,762.0,996.0,399,0,0,,17.0,239.88,777.61,0.437164118,0.085242279,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,232.48
2167369,2023-05-21,2023-02-12,22,19.99,,44.0,20.02863636,14,1862,2.0,13.0,797.0,1153.0,396,0,0,,12.0,439.78,881.26,0.109175882,0.150642296,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,432.38
2167369,2023-05-21,2023-02-19,42,19.84714286,,68.0,20.01426471,267,1862,6.0,242.0,782.0,1167.0,442,0,0,,1.0,833.58,1360.97,0.190120562,53.28798921,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,826.1800000000001
2167369,2023-05-21,2023-02-26,56,19.99,,82.0,20.00829268,9,1862,2.0,79.0,901.0,1179.0,590,0,0,,24.0,1119.44,1640.68,0.092604458,0.30345283,1813.0,267,7.4,Actual,2167369,Poplin Short - Beige Dark 01 - 33 Waist Men'S,Apparel,Outdoor/Seasonal/Licensed Apparel - Batten,Mens Outdoor Bottoms,Mens Outdoor Shorts,Shorts,mid,33 Waist Men's,Beige Dark 01,1,0,1112.04
